num_healthy_workers,num_in_flight_async_sample_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_env_steps_sampled_lifetime,num_agent_steps_sampled_lifetime,num_steps_trained_this_iter,agent_timesteps_total,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,env_runners/episode_reward_max,env_runners/episode_reward_min,env_runners/episode_reward_mean,env_runners/episode_len_mean,env_runners/episodes_timesteps_total,env_runners/num_faulty_episodes,env_runners/num_episodes,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/episode_return_mean,env_runners/episodes_this_iter,timers/training_iteration_time_ms,timers/restore_workers_time_ms,timers/training_step_time_ms,timers/sample_time_ms,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,env_runners/hist_stats/episode_reward,env_runners/hist_stats/episode_lengths,info/learner/prey_policy/num_agent_steps_trained,info/learner/prey_policy/num_grad_updates_lifetime,info/learner/prey_policy/diff_num_grad_updates_vs_sampler_policy,info/learner/predator_policy/num_agent_steps_trained,info/learner/predator_policy/num_grad_updates_lifetime,info/learner/predator_policy/diff_num_grad_updates_vs_sampler_policy,info/learner/prey_policy/learner_stats/allreduce_latency,info/learner/prey_policy/learner_stats/grad_gnorm,info/learner/prey_policy/learner_stats/cur_kl_coeff,info/learner/prey_policy/learner_stats/cur_lr,info/learner/prey_policy/learner_stats/total_loss,info/learner/prey_policy/learner_stats/policy_loss,info/learner/prey_policy/learner_stats/vf_loss,info/learner/prey_policy/learner_stats/vf_explained_var,info/learner/prey_policy/learner_stats/kl,info/learner/prey_policy/learner_stats/entropy,info/learner/prey_policy/learner_stats/entropy_coeff,info/learner/predator_policy/learner_stats/allreduce_latency,info/learner/predator_policy/learner_stats/grad_gnorm,info/learner/predator_policy/learner_stats/cur_kl_coeff,info/learner/predator_policy/learner_stats/cur_lr,info/learner/predator_policy/learner_stats/total_loss,info/learner/predator_policy/learner_stats/policy_loss,info/learner/predator_policy/learner_stats/vf_loss,info/learner/predator_policy/learner_stats/vf_explained_var,info/learner/predator_policy/learner_stats/kl,info/learner/predator_policy/learner_stats/entropy,info/learner/predator_policy/learner_stats/entropy_coeff
9,0,0,40000,40000,4000,4000,4000,4000,61.679819147995794,61.679819147995794,4000,4000,40000,4000,40000,False,1,cdf48921,2024-08-24_00-44-08,1724440448,64.89493107795715,64.89493107795715,83485,Joys-MacBook-Pro.local,127.0.0.1,64.89493107795715,1,4000,4000,40000,40000,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,64851.046,0.021,64850.98,6140.26,58689.202,68.156,11.545,4000,4000,40000,40000,41.32795698924732,83.3741935483871,[],[],127.38853503184713,1178.0,1177.0,127.38853503184713,1178.0,1177.0,0.0,3.732326853743531,0.2,8.992829286398065e-05,2.9208017363416667,-0.014961615354495,2.9340741628294538,0.24513284775355312,0.008445948852234047,1.603008799188456,0.0,0.0,2.683485155247326,0.2,8.992829286398065e-05,2.1623584900185815,-0.008201694542704242,2.1694219891179647,0.2975186074868382,0.005690996510208032,1.606221996042126,0.0
9,0,0,80000,80000,8000,8000,4000,4000,63.080204595905805,63.080204595905805,8000,8000,80000,4000,80000,False,2,cdf48921,2024-08-24_00-45-14,1724440514,63.45187497138977,128.34680604934692,83485,Joys-MacBook-Pro.local,127.0.0.1,128.34680604934692,2,8000,8000,80000,80000,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,64131.196,0.018,64131.136,5286.574,58820.708,68.003,13.438,8000,8000,80000,80000,41.598924731182805,83.24301075268818,[],[],127.38853503184713,3533.0,1177.0,127.38853503184713,3533.0,1177.0,0.0,6.815614627779416,0.2,8.992829286398065e-05,2.1583172864721587,-0.03165873662012999,2.1867978689776866,0.5307421454451899,0.015890774392792777,1.5759930815666345,0.0,0.0,3.586116367515232,0.2,8.992829286398065e-05,1.5548079169733002,-0.013172842378010322,1.5667243513838247,0.43086663469387465,0.006282030601072226,1.5986778470867504,0.0
9,0,0,120000,120000,12000,12000,4000,4000,64.82029231292076,64.82029231292076,12000,12000,120000,4000,120000,False,3,cdf48921,2024-08-24_00-46-16,1724440576,61.74929594993591,190.09610199928284,83485,Joys-MacBook-Pro.local,127.0.0.1,190.09610199928284,3,12000,12000,120000,120000,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,63323.824,0.016,63323.77,4700.301,58600.298,68.259,14.306,12000,12000,120000,120000,38.95057471264367,83.28620689655173,[],[],127.38853503184713,5888.0,1177.0,127.38853503184713,5888.0,1177.0,0.0,7.743870093108742,0.2,8.992829286398065e-05,1.986973023414612,-0.03571156247592118,2.0189053170493705,0.5746807813897508,0.018896333542167982,1.5435318861797358,0.0,0.0,3.562488006963345,0.2,8.992829286398065e-05,1.2122898949432779,-0.021699273711042737,1.2320635028705476,0.47615859427522955,0.00962833195952936,1.5851161118525607,0.0
9,0,0,160000,160000,16000,16000,4000,4000,65.48740425308145,65.48740425308145,16000,16000,160000,4000,160000,False,4,cdf48921,2024-08-24_00-47-17,1724440637,61.11939978599548,251.21550178527832,83485,Joys-MacBook-Pro.local,127.0.0.1,251.21550178527832,4,16000,16000,160000,160000,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,62762.983,0.015,62762.93,4256.929,58484.038,68.395,14.093,16000,16000,160000,160000,38.42790697674419,83.25348837209303,[],[],127.38853503184713,8243.0,1202.9049999999995,127.38853503184713,8243.0,1202.9049999999995,0.0,9.192942615223538,0.2,8.992829286398065e-05,1.920137350802209,-0.03355250494265949,1.9499955004187906,0.5911028625858817,0.01847179722804141,1.513598822990547,0.0,0.0,3.7238254073319164,0.2,8.992829286398065e-05,1.0896694757123409,-0.02034537656748798,1.107896243551481,0.49430957708642237,0.01059302862628804,1.5687575256242368,0.0
9,0,0,200000,200000,20000,20000,4000,4000,65.0070677081876,65.0070677081876,20000,20000,200000,4000,200000,False,5,cdf48921,2024-08-24_00-48-19,1724440699,61.59347987174988,312.8089816570282,83485,Joys-MacBook-Pro.local,127.0.0.1,312.8089816570282,5,20000,20000,200000,200000,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,62516.742,0.015,62516.691,4032.9,58462.485,68.42,14.214,20000,20000,200000,200000,38.48045977011495,83.23563218390805,[],[],127.38853503184713,10598.0,1177.0,127.38853503184713,10598.0,1177.0,0.0,9.877238568783818,0.2,8.992829286398065e-05,2.0376764060079164,-0.028423675748118202,2.062716119456443,0.5734554545641452,0.01691979527505087,1.4726330493918902,0.0,0.0,3.9751215611293818,0.2,8.992829286398065e-05,1.0598664955728372,-0.02171244270953245,1.0791420918741044,0.5165460301559189,0.01218422425835692,1.5403467155059685,0.0
9,0,0,240000,240000,24000,24000,4000,4000,64.3909644056037,64.3909644056037,24000,24000,240000,4000,240000,False,6,cdf48921,2024-08-24_00-49-21,1724440761,62.17428994178772,374.9832715988159,83485,Joys-MacBook-Pro.local,127.0.0.1,374.9832715988159,6,24000,24000,240000,240000,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,62450.706,0.014,62450.656,4016.516,58413.324,68.478,14.244,24000,24000,240000,240000,37.289655172413795,82.70919540229886,[],[],127.38853503184713,12953.0,1255.3037499999991,127.38853503184713,12953.0,1255.3037499999991,0.0,9.493359430631001,0.2,8.992829286398065e-05,1.9596838308494309,-0.026575864948166213,1.9828259195744864,0.5731437402419477,0.017168875512886483,1.4436898243655065,0.0,0.0,4.342802021230102,0.2,8.992829286398065e-05,1.0330189229070255,-0.017475001321761472,1.0480984642500584,0.4957109724640087,0.011977305164908686,1.5209792953641046,0.0
9,0,0,280000,280000,28000,28000,4000,4000,66.20893206781886,66.20893206781886,28000,28000,280000,4000,280000,False,7,cdf48921,2024-08-24_00-50-22,1724440822,60.4567608833313,435.4400324821472,83485,Joys-MacBook-Pro.local,127.0.0.1,435.4400324821472,7,28000,28000,280000,280000,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,62159.867,0.014,62159.816,3845.435,58293.792,68.618,14.338,28000,28000,280000,280000,35.5593023255814,82.87209302325581,[],[],127.38853503184713,15308.0,1202.9050000000007,127.38853503184713,15308.0,1202.9050000000007,0.0,8.856491319996536,0.2,8.992829286398065e-05,1.9635703879331423,-0.02297091977176456,1.9834107201190512,0.54614579500413,0.015652928365327244,1.4043378611785338,0.0,0.0,4.640303797428269,0.2,8.992829286398065e-05,1.1279757558666723,-0.021662884680139032,1.146641803787519,0.46573873588740194,0.014984183163123083,1.4855182672508709,0.0
9,0,0,320000,320000,32000,32000,4000,4000,65.44169417295926,65.44169417295926,32000,32000,320000,4000,320000,False,8,cdf48921,2024-08-24_00-51-23,1724440883,61.18087410926819,496.6209065914154,83485,Joys-MacBook-Pro.local,127.0.0.1,496.6209065914154,8,32000,32000,320000,320000,1224.6381887887783,301.3521024725593,819.8912128927971,400.0,9200,0,23,1224.6381887887783,301.3521024725593,819.8912128927971,23,62030.274,0.014,62030.224,3748.401,58261.238,68.656,14.298,32000,32000,320000,320000,36.65581395348837,83.17209302325581,"[834.5754755076587, 871.2064965390464, 492.96888930925445, 559.9020923814921, 744.1720459209216, 799.661709932248, 440.17504769283397, 1093.319538717055, 759.510761153469, 301.3521024725593, 802.4854554525476, 841.2888620246266, 859.9494366009293, 980.0094191859835, 1009.6109021492437, 868.6308365444768, 785.5111393611677, 780.1181683780399, 1110.4933296815755, 853.8991816746159, 1224.6381887887783, 671.7371668495382, 1172.281650216267]","[400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400]",127.38853503184713,17663.0,1254.7150000000001,127.38853503184713,17663.0,1254.7150000000001,0.0,7.622972878022812,0.2,8.992829286398065e-05,1.701316446736613,-0.0216760598269396,1.7200364584629197,0.5148195653964001,0.014780231631477611,1.3822784077589678,0.0,0.0,4.223670612019339,0.2,8.992829286398065e-05,0.9653903544834971,-0.013612405825880872,0.9763401259282593,0.457147693963061,0.013313169279897036,1.4741707118453493,0.0
9,0,0,360000,360000,36000,36000,4000,4000,65.80175400657494,65.80175400657494,36000,36000,360000,4000,360000,False,9,cdf48921,2024-08-24_00-52-24,1724440944,60.83459997177124,557.4555065631866,83485,Joys-MacBook-Pro.local,127.0.0.1,557.4555065631866,9,36000,36000,360000,360000,1224.6381887887783,301.3521024725593,745.8686449452041,400.0,24000,0,37,1224.6381887887783,301.3521024725593,745.8686449452041,37,61892.317,0.014,61892.267,3660.472,58211.346,68.715,14.321,36000,36000,360000,360000,35.62906976744186,83.19418604651165,"[834.5754755076587, 871.2064965390464, 492.96888930925445, 559.9020923814921, 744.1720459209216, 799.661709932248, 440.17504769283397, 1093.319538717055, 759.510761153469, 301.3521024725593, 802.4854554525476, 841.2888620246266, 859.9494366009293, 980.0094191859835, 1009.6109021492437, 868.6308365444768, 785.5111393611677, 780.1181683780399, 1110.4933296815755, 853.8991816746159, 1224.6381887887783, 671.7371668495382, 1172.281650216267, 729.4201338560179, 749.0959851751842, 651.9180751385527, 984.8175148476199, 714.4559444431616, 546.8520050455093, 568.8473728052788, 592.5524672832256, 409.43875362948796, 890.664547953977, 489.6443648170173, 338.512620472764, 795.9339418502622, 1046.9529388731712, 499.96919062393835, 626.3030894029438, 871.8044703484659, 664.1524931943209, 686.0738275877474, 719.899727669255, 586.7295176662766, 736.8088937372871, 741.7396605652717, 830.2186818622057, 690.4425714318181, 728.6387744794183, 470.0051347948291, 909.3266495636876, 712.7701646265394, 879.4193453178412, 850.103850500533, 817.2757706357751, 441.8798319353093, 906.4217759066883, 892.4425227412953, 738.2056845831919, 384.88250481205904]","[400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400]",127.38853503184713,20018.0,1177.0,127.38853503184713,20018.0,1177.0,0.0,6.554023902077078,0.2,8.992829286398065e-05,1.324026359886627,-0.016842485978337294,1.3385721726275805,0.5215206108781689,0.01148337430840718,1.386564754326126,0.0,0.0,3.7013457956334337,0.2,8.992829286398065e-05,0.8712049019564488,-0.01497949707557125,0.8835854200927062,0.40406318849818723,0.01299489879181842,1.4598724744375597,0.0
9,0,0,400000,400000,40000,40000,4000,4000,64.43128336369966,64.43128336369966,40000,40000,400000,4000,400000,True,10,cdf48921,2024-08-24_00-53-26,1724441006,62.12783718109131,619.583343744278,83485,Joys-MacBook-Pro.local,127.0.0.1,619.583343744278,10,40000,40000,400000,400000,1311.7598993764245,301.3521024725593,718.4985027866876,400.0,36000,0,30,1311.7598993764245,301.3521024725593,718.4985027866876,30,61911.251,0.014,61911.201,3651.62,58238.935,68.683,14.353,40000,40000,400000,400000,38.66818181818182,83.19318181818183,"[834.5754755076587, 871.2064965390464, 492.96888930925445, 559.9020923814921, 744.1720459209216, 799.661709932248, 440.17504769283397, 1093.319538717055, 759.510761153469, 301.3521024725593, 802.4854554525476, 841.2888620246266, 859.9494366009293, 980.0094191859835, 1009.6109021492437, 868.6308365444768, 785.5111393611677, 780.1181683780399, 1110.4933296815755, 853.8991816746159, 1224.6381887887783, 671.7371668495382, 1172.281650216267, 729.4201338560179, 749.0959851751842, 651.9180751385527, 984.8175148476199, 714.4559444431616, 546.8520050455093, 568.8473728052788, 592.5524672832256, 409.43875362948796, 890.664547953977, 489.6443648170173, 338.512620472764, 795.9339418502622, 1046.9529388731712, 499.96919062393835, 626.3030894029438, 871.8044703484659, 664.1524931943209, 686.0738275877474, 719.899727669255, 586.7295176662766, 736.8088937372871, 741.7396605652717, 830.2186818622057, 690.4425714318181, 728.6387744794183, 470.0051347948291, 909.3266495636876, 712.7701646265394, 879.4193453178412, 850.103850500533, 817.2757706357751, 441.8798319353093, 906.4217759066883, 892.4425227412953, 738.2056845831919, 384.88250481205904, 654.9085462488804, 534.9684863796987, 843.414152936761, 430.5565075724714, 605.7282618843931, 990.9071529828723, 800.3884847604774, 626.5308756663871, 568.5886247643433, 475.3651099520641, 1103.5827359305702, 899.7546362309081, 567.2498075225907, 494.63634842237616, 782.9695295183202, 976.7966431999498, 856.0538276859412, 566.4846877412813, 403.7986857601513, 1311.7598993764245, 547.4615171987087, 517.5283731681454, 491.8686795889061, 372.0324271541389, 501.61766786464625, 400.67639554490177, 523.9123226262242, 737.6086668865978, 814.4868312553239, 511.11066826518226]","[400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400]",127.38853503184713,22373.0,1177.0,127.38853503184713,22373.0,1177.0,0.0,6.429775935753136,0.2,8.992829286398065e-05,1.268249201635393,-0.01459858968138157,1.280693847561085,0.5238322928706045,0.010769688467951906,1.3717571106179758,0.0,0.0,3.7077160386775962,0.2,8.992829286398065e-05,0.7630380617332053,-0.012506939755899005,0.7728166387529131,0.39304140049434266,0.013641808201774417,1.4438679292196934,0.0
